id,prediction
15811,.
15812,big
15813,this
15814,the
15815,chases
15816,big
15817,.
15818,big
15819,park
15820,the
15821,big
15822,.
15823,.
15824,.
15825,near
15826,a
15827,is
15828,big
15829,big
15830,park
15831,park
15832,the
15833,.
15834,dog
15835,big
15836,a
15837,is
15838,.
15839,house
15840,a
15841,cat
15842,small
15843,house
15844,in
15845,.
15846,in
15847,small
15848,car
15849,this
15850,big
15851,big
15852,.
15853,big
15854,chases
15855,park
15856,the
15857,the
15858,park
15859,.
15860,the
15861,dog
15862,a
15863,.
15864,.
15865,house
15866,chases
15867,near
15868,.
15869,cat
15870,house
15871,.
15872,a
15873,a
15874,car
15875,.
15876,in
15877,.
15878,car
15879,in
15880,.
15881,is
15882,a
15883,.
15884,the
15885,big
15886,dog
15887,chases
15888,dog
15889,.
15890,the
15891,park
15892,the
15893,the
15894,this
15895,.
15896,big
15897,car
15898,.
15899,in
15900,chases
15901,small
15902,chases
15903,chases
15904,big
15905,dog
15906,dog
15907,the
15908,is
15909,small
15910,small
15911,a
15912,house
15913,.
15914,this
15915,park
15916,near
15917,big
15918,dog
15919,chases
15920,car
15921,this
15922,big
15923,.
15924,this
15925,a
15926,small
15927,small
15928,chases
15929,.
15930,house
15931,cat
15932,dog
15933,big
15934,the
15935,the
15936,big
15937,is
15938,big
15939,big
15940,park
15941,dog
15942,in
15943,house
15944,park
15945,the
15946,the
15947,big
15948,the
15949,the
15950,park
15951,chases
15952,park
15953,this
15954,bird
15955,.
15956,chases
15957,dog
15958,the
15959,house
15960,a
15961,dog
15962,.
15963,park
15964,sees
15965,.
15966,house
15967,.
15968,small
15969,is
15970,a
15971,.
15972,big
15973,sees
15974,this
15975,park
15976,.
15977,in
15978,bird
15979,car
15980,car
15981,big
15982,.
15983,bird
15984,.
15985,dog
15986,park
15987,.
15988,house
15989,a
15990,a
15991,chases
15992,a
15993,house
15994,a
15995,cat
15996,.
15997,.
15998,is
15999,car
16000,this
16001,bird
16002,bird
16003,house
16004,cat
16005,this
16006,this
16007,big
16008,big
16009,this
16010,park
16011,park
16012,big
16013,the
16014,this
16015,big
16016,this
16017,this
16018,this
16019,dog
16020,the
16021,park
16022,big
16023,the
16024,park
16025,park
16026,big
16027,.
16028,the
16029,.
16030,cat
16031,the
16032,chases
16033,big
16034,big
16035,chases
16036,the
16037,big
16038,.
16039,big
16040,.
16041,park
16042,car
16043,big
16044,is
16045,.
16046,chases
16047,big
16048,dog
16049,.
16050,the
16051,.
16052,.
16053,the
16054,chases
16055,the
16056,the
16057,dog
16058,park
16059,the
16060,big
16061,big
16062,small
16063,cat
16064,chases
16065,a
16066,chases
16067,.
16068,in
16069,bird
16070,is
16071,this
16072,big
16073,is
16074,.
16075,this
16076,car
16077,big
16078,.
16079,this
16080,this
16081,chases
16082,house
16083,is
16084,.
16085,is
16086,big
16087,the
16088,.
16089,big
16090,near
16091,.
16092,dog
16093,in
16094,.
16095,big
16096,the
16097,park
16098,the
16099,the
16100,big
16101,big
16102,this
16103,this
16104,big
16105,car
16106,.
16107,sees
16108,is
16109,this
16110,this
16111,car
16112,big
16113,big
16114,car
16115,.
16116,a
16117,big
16118,big
16119,car
16120,big
16121,big
16122,car
16123,car
16124,car
16125,.
16126,is
16127,big
16128,is
16129,chases
16130,dog
16131,the
16132,.
16133,the
16134,dog
16135,the
16136,big
16137,big
16138,is
16139,.
16140,the
16141,big
16142,big
16143,is
16144,dog
16145,this
16146,chases
16147,.
16148,sees
16149,the
16150,park
16151,big
16152,the
16153,small
16154,small
16155,is
16156,a
16157,chases
16158,chases
16159,small
16160,small
16161,dog
16162,house
16163,a
16164,a
16165,a
16166,near
16167,small
16168,.
16169,a
16170,chases
16171,small
16172,in
16173,small
16174,is
16175,a
16176,this
16177,a
16178,.
16179,cat
16180,the
16181,chases
16182,.
16183,bird
16184,big
16185,big
16186,.
16187,big
16188,the
16189,park
16190,the
16191,chases
16192,chases
16193,.
16194,the
16195,park
16196,dog
16197,dog
16198,big
16199,.
16200,dog
16201,big
16202,park
16203,chases
16204,.
16205,big
16206,the
16207,the
16208,dog
16209,this
16210,is
16211,chases
16212,is
16213,a
16214,chases
16215,chases
16216,house
16217,small
16218,house
16219,dog
16220,big
16221,chases
16222,a
16223,a
16224,park
16225,the
16226,.
16227,big
16228,bird
16229,this
16230,big
16231,car
16232,this
16233,.
16234,car
16235,big
16236,.
16237,is
16238,chases
16239,small
16240,.
16241,a
16242,small
16243,small
16244,this
16245,car
16246,in
16247,near
16248,big
16249,.
16250,.
16251,a
16252,house
16253,a
16254,small
16255,.
16256,is
16257,the
16258,.
16259,dog
16260,chases
16261,park
16262,a
16263,a
16264,small
16265,big
16266,is
16267,cat
16268,car
16269,bird
16270,.
16271,in
16272,a
16273,is
16274,small
16275,house
16276,house
16277,is
16278,house
16279,small
16280,cat
16281,cat
16282,.
16283,a
16284,small
16285,dog
16286,a
16287,a
16288,.
16289,near
16290,chases
16291,this
16292,the
16293,dog
16294,the
16295,big
16296,big
16297,chases
16298,the
16299,chases
16300,the
16301,dog
16302,big
16303,the
16304,park
16305,big
16306,is
16307,dog
16308,the
16309,big
16310,big
16311,car
16312,this
16313,car
16314,big
16315,this
16316,small
16317,a
16318,a
16319,house
16320,a
16321,a
16322,small
16323,big
16324,car
16325,big
16326,.
16327,car
16328,is
16329,this
16330,is
16331,big
16332,the
16333,the
16334,small
16335,a
16336,small
16337,a
16338,this
16339,.
16340,.
16341,dog
16342,dog
16343,a
16344,small
16345,a
16346,is
16347,house
16348,this
16349,.
16350,the
16351,big
16352,the
16353,the
16354,the
16355,the
16356,chases
16357,big
16358,big
16359,this
16360,house
16361,park
16362,the
16363,chases
16364,big
16365,small
16366,a
16367,house
16368,is
16369,small
16370,small
16371,a
16372,a
16373,.
16374,.
16375,big
16376,chases
16377,a
16378,.
16379,small
16380,a
16381,house
16382,a
16383,small
16384,cat
16385,a
16386,small
16387,.
16388,is
16389,this
16390,this
16391,this
16392,this
16393,car
16394,this
16395,big
16396,.
16397,the
16398,big
16399,the
16400,dog
16401,in
16402,the
16403,near
16404,cat
16405,cat
16406,cat
16407,house
16408,is
16409,near
16410,small
16411,a
16412,small
16413,.
16414,dog
16415,chases
16416,small
16417,a
16418,chases
16419,the
16420,.
16421,chases
16422,big
16423,this
16424,this
16425,.
16426,a
16427,big
16428,chases
16429,house
16430,near
16431,small
16432,is
16433,this
16434,sees
16435,this
16436,.
16437,.
16438,this
16439,bird
16440,house
16441,cat
16442,house
16443,.
16444,a
16445,small
16446,.
16447,this
16448,dog
16449,is
16450,.
16451,bird
16452,big
16453,this
16454,car
16455,.
16456,big
16457,.
16458,this
16459,small
16460,near
16461,the
16462,house
16463,cat
16464,near
16465,small
16466,this
16467,big
16468,car
16469,big
16470,this
16471,car
16472,big
16473,chases
16474,house
16475,the
16476,is
16477,house
16478,.
16479,.
16480,.
16481,park
16482,park
16483,near
16484,house
16485,chases
16486,cat
16487,a
16488,a
16489,is
16490,.
16491,in
16492,dog
16493,.
16494,the
16495,is
16496,is
16497,small
16498,near
16499,.
16500,on
16501,small
16502,.
16503,car
16504,is
16505,is
16506,bird
16507,.
16508,big
16509,big
16510,big
16511,chases
16512,chases
16513,big
16514,.
16515,.
16516,big
16517,this
16518,big
16519,is
16520,big
16521,big
16522,dog
16523,chases
16524,is
16525,.
16526,big
16527,dog
16528,big
16529,.
16530,big
16531,house
16532,is
16533,.
16534,car
16535,big
16536,the
16537,the
16538,the
16539,.
16540,park
16541,dog
16542,a
16543,the
16544,chases
16545,the
16546,dog
16547,near
16548,dog
16549,this
16550,this
16551,near
16552,park
16553,dog
16554,the
16555,near
16556,near
16557,dog
16558,big
16559,dog
16560,dog
16561,big
16562,near
16563,this
16564,this
16565,near
16566,is
16567,is
16568,big
16569,near
16570,car
16571,big
16572,.
16573,.
16574,the
16575,car
16576,big
16577,car
16578,big
16579,dog
16580,.
16581,.
16582,dog
16583,chases
16584,chases
16585,dog
16586,is
16587,the
16588,the
16589,chases
16590,a
16591,small
16592,small
16593,this
16594,big
16595,near
16596,sees
16597,bird
16598,.
16599,.
16600,chases
16601,.
16602,big
16603,park
16604,big
16605,car
16606,big
16607,car
16608,chases
16609,car
16610,big
16611,big
16612,is
16613,.
16614,big
16615,this
16616,this
16617,is
16618,.
16619,.
16620,.
16621,big
16622,is
16623,big
16624,bird
16625,car
16626,this
16627,big
16628,big
16629,chases
16630,the
16631,.
16632,car
16633,.
16634,big
16635,big
16636,.
16637,bird
16638,dog
16639,chases
16640,.
16641,the
16642,small
16643,bird
16644,.
16645,this
16646,this
16647,this
16648,this
16649,car
16650,sees
16651,big
16652,.
16653,chases
16654,chases
16655,the
16656,bird
16657,this
16658,.
16659,bird
16660,big
16661,near
16662,this
16663,bird
16664,car
16665,big
16666,this
16667,a
16668,.
16669,is
16670,near
16671,big
16672,chases
16673,car
16674,.
16675,.
16676,near
16677,bird
16678,a
16679,chases
16680,a
16681,a
16682,house
16683,cat
16684,.
16685,.
16686,.
16687,in
16688,the
16689,the
16690,dog
16691,the
16692,is
16693,car
16694,car
16695,this
16696,big
16697,big
16698,big
16699,a
16700,house
16701,a
16702,.
16703,big
16704,big
16705,park
16706,this
16707,the
16708,dog
16709,sees
16710,big
16711,car
16712,car
16713,big
16714,this
16715,car
16716,sees
16717,bird
16718,is
16719,.
16720,this
16721,is
16722,car
16723,this
16724,big
16725,.
16726,a
16727,small
16728,chases
16729,a
16730,small
16731,a
16732,is
16733,cat
16734,.
16735,cat
16736,.
16737,small
16738,small
16739,small
16740,a
16741,.
16742,.
16743,is
16744,chases
16745,this
16746,is
16747,big
16748,bird
16749,car
16750,big
16751,car
16752,big
16753,is
16754,big
16755,sees
16756,is
16757,bird
16758,is
16759,is
16760,a
16761,the
16762,the
16763,.
16764,dog
16765,big
16766,big
16767,the
16768,near
16769,big
16770,big
16771,car
16772,.
16773,this
16774,big
16775,this
16776,.
16777,.
16778,.
16779,this
16780,.
16781,car
16782,sees
16783,this
16784,chases
16785,cat
16786,is
16787,this
16788,sees
16789,.
16790,this
16791,this
16792,big
16793,near
16794,big
16795,this
16796,big
16797,.
16798,bird
16799,car
16800,.
16801,this
16802,big
16803,sees
16804,big
16805,this
16806,.
16807,this
16808,chases
16809,big
16810,big
16811,this
16812,this
16813,is
16814,in
16815,a
16816,chases
16817,a
16818,house
16819,dog
16820,the
16821,big
16822,this
16823,this
16824,dog
16825,the
16826,the
16827,big
16828,park
16829,the
16830,near
16831,dog
16832,.
16833,.
16834,the
16835,chases
16836,.
16837,.
16838,dog
16839,this
16840,big
16841,this
16842,cat
16843,.
16844,.
16845,house
16846,is
16847,chases
16848,a
16849,chases
16850,small
16851,chases
16852,big
16853,in
16854,park
16855,park
16856,.
16857,park
16858,in
16859,house
16860,near
16861,house
16862,cat
16863,the
16864,dog
16865,the
16866,a
16867,near
16868,car
16869,.
16870,bird
16871,in
16872,.
16873,near
16874,this
16875,in
16876,big
16877,sees
16878,this
16879,big
16880,this
16881,in
16882,car
16883,.
16884,is
16885,big
16886,.
16887,bird
16888,this
16889,.
16890,park
16891,is
16892,big
16893,big
16894,big
16895,big
16896,is
16897,car
16898,big
16899,car
16900,this
16901,.
16902,this
16903,chases
16904,this
16905,this
16906,small
16907,car
16908,this
16909,bird
16910,big
16911,in
16912,a
16913,bird
16914,this
16915,big
16916,big
16917,.
16918,park
16919,dog
16920,.
16921,small
16922,big
16923,.
16924,big
16925,big
16926,car
16927,big
16928,big
16929,dog
16930,the
16931,a
16932,chases
16933,the
16934,.
16935,sees
16936,big
16937,big
16938,car
16939,bird
16940,near
16941,in
16942,big
16943,car
16944,big
16945,the
16946,park
16947,small
16948,chases
16949,small
16950,this
16951,a
16952,big
16953,.
16954,the
16955,the
16956,is
16957,the
16958,cat
16959,.
16960,.
16961,car
16962,this
16963,car
16964,this
16965,car
16966,.
16967,is
16968,sees
16969,a
16970,the
16971,park
16972,this
16973,is
16974,this
16975,is
16976,big
16977,this
16978,.
16979,this
16980,big
16981,.
16982,bird
16983,this
16984,this
16985,.
16986,house
16987,car
16988,is
16989,small
16990,the
16991,the
16992,big
16993,the
16994,bird
16995,this
16996,big
16997,big
16998,.
16999,a
17000,small
17001,small
17002,.
17003,big
17004,chases
17005,the
17006,a
17007,.
17008,small
17009,house
17010,house
17011,small
17012,house
17013,cat
17014,a
17015,.
17016,a
17017,big
17018,.
17019,chases
17020,chases
17021,big
17022,this
17023,the
17024,the
17025,car
17026,car
17027,this
17028,this
17029,car
17030,near
17031,this
17032,car
17033,dog
17034,the
17035,this
17036,.
17037,big
17038,bird
17039,car
17040,big
17041,house
17042,house
17043,a
17044,dog
17045,big
17046,park
17047,park
17048,near
17049,the
17050,dog
17051,is
17052,.
17053,is
17054,this
17055,this
17056,is
17057,big
17058,near
17059,chases
17060,the
17061,a
17062,house
17063,a
17064,chases
17065,car
17066,is
17067,.
17068,this
17069,house
17070,the
17071,park
17072,the
17073,this
17074,.
17075,chases
17076,small
17077,bird
17078,car
17079,car
17080,.
17081,house
17082,chases
17083,cat
17084,a
17085,a
17086,house
17087,.
17088,house
17089,cat
17090,is
17091,a
17092,cat
17093,a
17094,.
17095,big
17096,bird
17097,a
17098,small
17099,a
17100,big
17101,car
17102,small
17103,big
17104,the
17105,.
17106,bird
17107,bird
17108,near
17109,near
17110,car
17111,big
17112,.
17113,car
17114,car
17115,big
17116,.
17117,is
17118,big
17119,big
17120,car
17121,big
17122,chases
17123,chases
17124,big
17125,near
17126,this
17127,big
17128,this
17129,bird
17130,big
17131,near
17132,big
17133,house
17134,.
17135,cat
17136,chases
17137,big
17138,this
17139,is
17140,house
17141,house
17142,house
17143,big
17144,big
17145,big
17146,.
17147,house
17148,cat
17149,sees
17150,chases
17151,house
17152,in
17153,in
17154,big
17155,bird
17156,this
17157,car
17158,big
17159,this
17160,dog
17161,near
17162,park
17163,the
17164,chases
17165,chases
17166,is
17167,car
17168,bird
17169,near
17170,is
17171,big
17172,this
17173,big
17174,this
17175,bird
17176,big
17177,chases
17178,cat
17179,is
17180,the
17181,car
17182,this
17183,house
17184,is
17185,small
17186,.
17187,cat
17188,.
17189,big
17190,big
17191,the
17192,the
17193,park
17194,is
17195,bird
17196,big
17197,the
17198,the
17199,big
17200,big
17201,big
17202,the
17203,.
17204,dog
17205,park
17206,house
17207,a
17208,a
17209,small
17210,.
17211,a
17212,small
17213,house
17214,chases
17215,dog
17216,big
17217,the
17218,the
17219,house
17220,cat
17221,is
17222,is
17223,cat
17224,a
17225,house
17226,a
17227,small
17228,the
17229,big
17230,dog
17231,is
17232,big
17233,this
17234,this
17235,is
17236,this
17237,house
17238,cat
17239,park
17240,park
17241,car
17242,in
17243,this
17244,.
17245,big
17246,big
17247,this
17248,dog
17249,cat
17250,cat
17251,dog
17252,.
17253,.
17254,.
17255,small
17256,big
17257,dog
17258,park
17259,park
17260,the
17261,in
17262,bird
17263,.
17264,bird
17265,bird
17266,car
17267,big
17268,house
17269,a
17270,house
17271,sees
17272,this
17273,big
17274,car
17275,this
17276,sees
17277,big
17278,big
17279,.
17280,big
17281,park
17282,big
17283,near
17284,the
17285,the
17286,car
17287,is
17288,.
17289,.
17290,sees
17291,chases
17292,small
17293,house
17294,house
17295,.
17296,big
17297,this
17298,this
17299,.
17300,cat
17301,dog
17302,big
17303,big
17304,big
17305,the
17306,.
17307,near
17308,park
17309,park
17310,near
17311,chases
17312,dog
17313,big
17314,the
17315,chases
17316,.
17317,is
17318,cat
17319,chases
17320,small
17321,small
17322,.
17323,small
17324,house
17325,house
17326,cat
17327,small
17328,a
17329,.
17330,cat
17331,a
17332,a
17333,a
17334,is
17335,chases
17336,cat
17337,house
17338,small
17339,big
17340,big
17341,near
17342,.
17343,big
17344,.
17345,this
17346,car
17347,sees
17348,bird
17349,in
17350,.
17351,park
17352,.
17353,chases
17354,a
17355,chases
17356,.
17357,a
17358,cat
17359,a
17360,.
17361,.
17362,house
17363,small
17364,chases
17365,.
17366,small
17367,house
17368,house
17369,on
17370,small
17371,.
17372,the
17373,the
17374,the
17375,chases
17376,near
17377,the
17378,big
17379,.
17380,dog
17381,a
17382,a
17383,in
17384,a
17385,is
17386,small
17387,house
17388,a
17389,small
17390,a
17391,.
17392,house
17393,small
17394,.
17395,near
17396,chases
17397,the
17398,.
17399,car
17400,car
17401,car
17402,chases
17403,this
17404,big
17405,big
17406,car
17407,.
17408,near
17409,bird
17410,big
17411,park
17412,.
17413,.
17414,park
17415,big
17416,the
17417,big
17418,big
17419,this
17420,.
17421,sees
17422,.
17423,car
17424,this
17425,small
17426,small
17427,chases
17428,is
17429,the
17430,small
17431,.
17432,.
17433,small
17434,.
17435,.
17436,bird
17437,is
17438,small
17439,cat
17440,bird
17441,cat
17442,a
17443,bird
17444,bird
17445,park
17446,park
17447,big
17448,park
17449,chases
17450,the
17451,is
17452,dog
17453,big
17454,small
17455,.
17456,in
17457,small
17458,small
17459,chases
17460,is
17461,small
17462,cat
17463,house
17464,small
17465,chases
17466,cat
17467,small
17468,a
17469,big
17470,.
17471,.
17472,small
17473,big
17474,.
17475,is
17476,.
17477,cat
17478,small
17479,a
17480,house
17481,small
17482,a
17483,house
17484,a
17485,a
17486,a
17487,the
17488,big
17489,this
17490,.
17491,car
17492,bird
17493,big
17494,car
17495,is
17496,car
17497,big
17498,is
17499,.
17500,the
17501,the
17502,dog
17503,chases
17504,park
17505,dog
17506,big
17507,.
17508,the
17509,a
17510,house
17511,big
17512,dog
17513,car
17514,.
17515,this
17516,this
17517,car
17518,dog
17519,the
17520,park
17521,house
17522,cat
17523,house
17524,a
17525,a
17526,small
17527,a
17528,is
17529,small
17530,house
17531,the
17532,near
17533,big
17534,dog
17535,small
17536,a
17537,small
17538,a
17539,a
17540,.
17541,a
17542,sees
17543,this
17544,dog
17545,park
17546,the
17547,the
17548,big
17549,dog
17550,park
17551,chases
17552,big
17553,the
17554,dog
17555,chases
17556,small
17557,a
17558,big
17559,.
17560,this
17561,big
17562,house
17563,house
17564,house
17565,.
17566,a
17567,small
17568,house
17569,a
17570,cat
17571,is
17572,a
17573,a
17574,a
17575,a
17576,house
17577,small
17578,cat
17579,.
17580,a
17581,this
17582,.
17583,.
17584,.
17585,is
17586,bird
17587,.
17588,.
17589,park
17590,bird
17591,in
17592,the
17593,is
17594,dog
17595,dog
17596,the
17597,car
17598,this
17599,.
17600,small
17601,is
17602,chases
17603,a
17604,cat
17605,is
17606,house
17607,a
17608,big
17609,park
17610,park
17611,big
17612,.
17613,cat
17614,small
17615,near
17616,this
17617,house
17618,a
17619,a
17620,cat
17621,chases
17622,park
17623,car
17624,car
17625,in
17626,car
17627,.
17628,.
17629,.
17630,small
17631,a
17632,.
17633,a
17634,chases
17635,a
17636,chases
17637,is
17638,big
17639,park
17640,park
17641,park
17642,small
17643,chases
17644,the
17645,the
17646,.
17647,house
17648,small
17649,house
17650,big
17651,.
17652,.
17653,a
17654,park
17655,.
17656,the
17657,car
17658,big
17659,big
17660,big
17661,big
17662,this
17663,car
17664,the
17665,.
17666,is
17667,dog
17668,dog
17669,park
17670,dog
17671,a
17672,in
17673,.
17674,near
17675,a
17676,.
17677,a
17678,chases
17679,small
17680,in
17681,big
17682,.
17683,car
17684,.
17685,car
17686,.
17687,a
17688,bird
17689,.
17690,the
17691,chases
17692,the
17693,the
17694,the
17695,.
17696,.
17697,the
17698,big
17699,the
17700,the
17701,park
17702,dog
17703,this
17704,big
17705,big
17706,big
17707,bird
17708,this
17709,is
17710,house
17711,near
17712,house
17713,a
17714,small
17715,house
17716,small
17717,a
17718,cat
17719,big
17720,.
17721,park
17722,.
17723,big
17724,big
17725,dog
17726,the
17727,cat
17728,a
17729,.
17730,house
17731,a
17732,near
17733,small
17734,.
17735,is
17736,the
17737,the
17738,car
17739,is
17740,park
17741,dog
17742,is
17743,in
17744,.
17745,big
17746,small
17747,.
17748,bird
17749,big
17750,is
17751,big
17752,big
17753,big
17754,big
17755,car
17756,near
17757,big
17758,a
17759,.
17760,the
17761,.
17762,big
17763,park
17764,the
17765,park
17766,dog
17767,chases
17768,park
17769,big
17770,.
17771,the
17772,park
17773,dog
17774,big
17775,.
17776,near
17777,big
17778,dog
17779,in
17780,house
17781,house
17782,house
17783,small
17784,cat
17785,the
17786,dog
17787,.
17788,.
17789,big
17790,is
17791,.
17792,.
17793,sees
17794,chases
17795,a
17796,.
17797,in
17798,house
17799,this
17800,car
17801,near
17802,is
17803,.
17804,this
17805,big
17806,.
17807,big
17808,this
17809,this
17810,.
17811,house
17812,is
17813,house
17814,small
17815,small
17816,house
17817,.
17818,.
17819,small
17820,a
17821,house
17822,the
17823,chases
17824,park
17825,is
17826,big
17827,this
17828,in
17829,is
17830,a
17831,is
17832,is
17833,a
17834,a
17835,in
17836,park
17837,chases
17838,cat
17839,house
17840,house
17841,near
17842,a
17843,house
17844,.
17845,park
17846,big
17847,the
17848,park
17849,near
17850,big
17851,the
17852,dog
17853,big
17854,sees
17855,car
17856,big
17857,car
17858,.
17859,car
17860,this
17861,the
17862,is
17863,the
17864,big
17865,.
17866,car
17867,this
17868,is
17869,car
17870,car
17871,this
17872,the
17873,is
17874,car
17875,bird
17876,big
17877,car
17878,is
17879,is
17880,big
17881,near
17882,dog
17883,dog
17884,.
17885,the
17886,the
17887,big
17888,this
17889,this
17890,big
17891,this
17892,is
17893,bird
17894,in
17895,.
17896,.
17897,big
17898,is
17899,car
17900,bird
17901,this
17902,.
17903,the
17904,house
17905,a
17906,a
17907,house
17908,small
17909,a
17910,is
17911,.
17912,small
17913,a
17914,.
17915,house
17916,small
17917,a
17918,.
17919,house
17920,house
17921,small
17922,.
17923,a
17924,.
17925,big
17926,the
17927,near
17928,big
17929,big
17930,big
17931,chases
17932,the
17933,near
17934,chases
17935,.
17936,park
17937,near
17938,dog
17939,big
17940,.
17941,the
17942,park
17943,big
17944,the
17945,park
17946,dog
17947,.
17948,this
17949,car
17950,this
17951,car
17952,this
17953,this
17954,car
17955,big
17956,the
17957,car
17958,is
17959,is
17960,big
17961,.
17962,this
17963,car
17964,big
17965,.
17966,is
17967,small
17968,is
17969,this
17970,this
17971,car
17972,car
17973,this
17974,car
17975,car
17976,.
17977,big
17978,small
17979,small
17980,small
17981,is
17982,is
17983,the
17984,dog
17985,chases
17986,this
17987,big
17988,a
17989,car
17990,sees
17991,this
17992,this
17993,this
17994,big
17995,big
17996,bird
17997,.
17998,a
17999,is
18000,house
18001,in
18002,small
18003,big
18004,is
18005,.
18006,house
18007,.
18008,is
18009,cat
18010,big
18011,.
18012,.
18013,near
18014,big
18015,is
18016,bird
18017,big
18018,bird
18019,is
18020,car
18021,near
18022,car
18023,a
18024,chases
18025,house
18026,near
18027,a
18028,chases
18029,big
18030,bird
18031,small
18032,this
18033,.
18034,dog
18035,near
18036,the
18037,dog
18038,the
18039,big
18040,car
18041,car
18042,.
18043,.
18044,sees
18045,bird
18046,this
18047,.
18048,big
18049,small
18050,.
18051,near
18052,this
18053,.
18054,bird
18055,this
18056,big
18057,car
18058,big
18059,big
18060,small
18061,house
18062,.
18063,a
18064,a
18065,bird
18066,the
18067,.
18068,is
18069,.
18070,near
18071,car
18072,the
18073,a
18074,park
18075,sees
18076,park
18077,park
18078,in
18079,park
18080,.
18081,bird
18082,.
18083,near
18084,is
18085,big
18086,.
18087,this
18088,big
18089,.
18090,this
18091,this
18092,this
18093,cat
18094,big
18095,this
18096,this
18097,this
18098,big
18099,.
18100,this
18101,this
18102,is
18103,car
18104,this
18105,small
18106,park
18107,big
18108,this
18109,car
18110,big
18111,.
18112,big
18113,house
18114,dog
18115,the
18116,the
18117,chases
18118,big
18119,the
18120,car
18121,sees
18122,chases
18123,small
18124,a
18125,is
18126,a
18127,small
18128,a
18129,cat
18130,chases
18131,a
18132,.
18133,.
18134,this
18135,car
18136,big
18137,car
18138,near
18139,this
18140,small
18141,small
18142,cat
18143,house
18144,small
18145,a
18146,is
18147,the
18148,house
18149,chases
18150,.
18151,.
18152,this
18153,this
18154,sees
18155,car
18156,this
18157,this
18158,.
18159,house
18160,near
18161,chases
18162,in
18163,.
18164,.
18165,dog
18166,.
18167,near
18168,dog
18169,small
18170,bird
18171,near
18172,is
18173,cat
18174,this
18175,the
18176,car
18177,in
18178,sees
18179,.
18180,this
18181,.
18182,this
18183,is
18184,the
18185,dog
18186,dog
18187,the
18188,dog
18189,big
18190,chases
18191,park
18192,the
18193,dog
18194,the
18195,.
18196,chases
18197,near
18198,park
18199,a
18200,cat
18201,.
18202,chases
18203,small
18204,the
18205,a
18206,a
18207,near
18208,.
18209,big
18210,is
18211,park
18212,this
18213,this
18214,this
18215,is
18216,this
18217,.
18218,small
18219,.
18220,is
18221,small
18222,a
18223,house
18224,cat
18225,a
18226,is
18227,small
18228,chases
18229,this
18230,cat
18231,small
18232,near
18233,.
18234,this
18235,car
18236,bird
18237,this
18238,car
18239,this
18240,is
18241,sees
18242,this
18243,this
18244,.
18245,big
18246,near
18247,this
18248,bird
18249,.
18250,chases
18251,the
18252,chases
18253,the
18254,the
18255,dog
18256,the
18257,.
18258,bird
18259,small
18260,big
18261,a
18262,house
18263,chases
18264,cat
18265,.
18266,this
18267,.
18268,this
18269,a
18270,.
18271,.
18272,car
18273,big
18274,is
18275,park
18276,big
18277,a
18278,a
18279,car
18280,bird
18281,big
18282,park
18283,is
18284,small
18285,the
18286,is
18287,chases
18288,the
18289,the
18290,big
18291,park
18292,the
18293,.
18294,this
18295,car
18296,.
18297,bird
18298,the
18299,big
18300,.
18301,is
18302,is
18303,bird
18304,this
18305,this
18306,the
18307,.
18308,this
18309,big
18310,big
18311,.
18312,dog
18313,this
18314,big
18315,big
18316,.
18317,near
18318,sees
18319,this
18320,near
18321,car
18322,is
18323,big
18324,big
18325,this
18326,small
18327,the
18328,near
18329,.
18330,big
18331,dog
18332,big
18333,park
18334,.
18335,the
18336,big
18337,park
18338,near
18339,the
18340,dog
18341,big
18342,chases
18343,park
18344,.
18345,near
18346,the
18347,park
18348,big
18349,cat
18350,.
18351,.
18352,.
18353,.
18354,.
18355,a
18356,near
18357,chases
18358,big
18359,big
18360,.
18361,the
18362,a
18363,cat
18364,a
18365,.
18366,house
18367,big
18368,this
18369,big
18370,near
18371,the
18372,big
18373,the
18374,near
18375,this
18376,this
18377,car
18378,this
18379,is
18380,car
18381,.
18382,big
18383,big
18384,big
18385,car
18386,big
18387,car
18388,.
18389,big
18390,a
18391,cat
18392,chases
18393,the
18394,the
18395,.
18396,this
18397,this
18398,.
18399,.
18400,this
18401,.
18402,is
18403,big
18404,big
18405,car
18406,cat
18407,chases
18408,chases
18409,is
18410,near
18411,the
18412,big
18413,big
18414,near
18415,dog
18416,a
18417,park
18418,chases
18419,cat
18420,a
18421,.
18422,this
18423,car
18424,bird
18425,near
18426,car
18427,big
18428,big
18429,is
18430,bird
18431,chases
18432,park
18433,chases
18434,.
18435,chases
18436,big
18437,this
18438,.
18439,car
18440,this
18441,this
18442,car
18443,car
18444,this
18445,sees
18446,bird
18447,big
18448,big
18449,car
18450,dog
18451,park
18452,the
18453,on
18454,car
18455,bird
18456,this
18457,this
18458,this
18459,car
18460,this
18461,this
18462,chases
18463,a
18464,small
18465,a
18466,the
18467,big
18468,big
18469,the
18470,.
18471,this
18472,the
18473,is
18474,.
18475,park
18476,park
18477,park
18478,the
18479,dog
18480,big
18481,car
18482,this
18483,park
18484,chases
18485,big
18486,.
18487,big
18488,this
18489,.
18490,car
18491,this
18492,sees
18493,big
18494,big
18495,bird
18496,.
18497,big
18498,this
18499,bird
18500,this
18501,.
18502,this
18503,this
18504,chases
18505,a
18506,a
18507,a
18508,chases
18509,the
18510,.
18511,the
18512,the
18513,the
18514,is
18515,chases
18516,cat
18517,is
18518,.
