id,prediction
16354,the
16355,the
16356,the
16357,big
16358,this
16359,this
16360,cat
16361,dog
16362,the
16363,the
16364,big
16365,big
16366,a
16367,a
16368,small
16369,small
16370,small
16371,a
16372,a
16373,a
16374,.
16375,small
16376,small
16377,is
16378,small
16379,small
16380,.
16381,small
16382,a
16383,small
16384,cat
16385,small
16386,small
16387,.
16388,.
16389,this
16390,this
16391,this
16392,this
16393,this
16394,this
16395,.
16396,the
16397,the
16398,big
16399,the
16400,big
16401,big
16402,the
16403,cat
16404,cat
16405,cat
16406,cat
16407,cat
16408,cat
16409,small
16410,a
16411,a
16412,.
16413,.
16414,big
16415,big
16416,chases
16417,chases
16418,in
16419,big
16420,the
16421,the
16422,big
16423,big
16424,this
16425,this
16426,this
16427,.
16428,small
16429,is
16430,small
16431,small
16432,is
16433,this
16434,this
16435,this
16436,.
16437,.
16438,this
16439,bird
16440,house
16441,house
16442,house
16443,.
16444,.
16445,small
16446,.
16447,.
16448,big
16449,the
16450,dog
16451,big
16452,big
16453,this
16454,this
16455,.
16456,.
16457,.
16458,.
16459,a
16460,big
16461,the
16462,cat
16463,.
16464,.
16465,small
16466,this
16467,big
16468,big
16469,big
16470,big
16471,car
16472,car
16473,big
16474,small
16475,small
16476,is
16477,cat
16478,.
16479,.
16480,.
16481,dog
16482,car
16483,house
16484,a
16485,cat
16486,cat
16487,small
16488,a
16489,a
16490,big
16491,.
16492,.
16493,.
16494,.
16495,.
16496,is
16497,is
16498,small
16499,.
16500,a
16501,a
16502,.
16503,car
16504,is
16505,is
16506,is
16507,big
16508,big
16509,big
16510,big
16511,big
16512,chases
16513,the
16514,big
16515,.
16516,.
16517,.
16518,this
16519,is
16520,is
16521,is
16522,big
16523,big
16524,chases
16525,.
16526,.
16527,dog
16528,dog
16529,.
16530,.
16531,a
16532,is
16533,.
16534,big
16535,big
16536,the
16537,the
16538,the
16539,.
16540,park
16541,big
16542,a
16543,the
16544,the
16545,the
16546,big
16547,dog
16548,dog
16549,this
16550,this
16551,bird
16552,big
16553,big
16554,big
16555,big
16556,.
16557,dog
16558,park
16559,park
16560,dog
16561,the
16562,in
16563,big
16564,this
16565,big
16566,is
16567,this
16568,this
16569,car
16570,big
16571,big
16572,big
16573,.
16574,.
16575,.
16576,big
16577,car
16578,car
16579,dog
16580,.
16581,.
16582,.
16583,.
16584,chases
16585,chases
16586,chases
16587,dog
16588,the
16589,the
16590,the
16591,the
16592,small
16593,this
16594,this
16595,big
16596,big
16597,big
16598,big
16599,big
16600,in
16601,big
16602,big
16603,.
16604,.
16605,car
16606,big
16607,big
16608,car
16609,car
16610,car
16611,big
16612,.
16613,.
16614,this
16615,this
16616,this
16617,is
16618,car
16619,.
16620,.
16621,.
16622,big
16623,big
16624,this
16625,car
16626,big
16627,.
16628,.
16629,big
16630,the
16631,big
16632,big
16633,big
16634,big
16635,big
16636,.
16637,.
16638,big
16639,big
16640,big
16641,big
16642,.
16643,is
16644,big
16645,big
16646,this
16647,this
16648,this
16649,this
16650,is
16651,.
16652,.
16653,.
16654,.
16655,big
16656,big
16657,big
16658,bird
16659,bird
16660,car
16661,car
16662,big
16663,this
16664,this
16665,this
16666,big
16667,big
16668,a
16669,small
16670,small
16671,big
16672,big
16673,big
16674,.
16675,.
16676,.
16677,big
16678,big
16679,a
16680,a
16681,a
16682,cat
16683,cat
16684,dog
16685,dog
16686,the
16687,the
16688,the
16689,big
16690,big
16691,the
16692,the
16693,car
16694,car
16695,big
16696,big
16697,big
16698,big
16699,a
16700,small
16701,small
16702,.
16703,.
16704,.
16705,the
16706,the
16707,the
16708,the
16709,big
16710,this
16711,bird
16712,bird
16713,car
16714,this
16715,this
16716,this
16717,big
16718,big
16719,.
16720,big
16721,is
16722,is
16723,this
16724,big
16725,.
16726,.
16727,small
16728,is
16729,a
16730,.
16731,a
16732,house
16733,house
16734,.
16735,cat
16736,a
16737,small
16738,small
16739,small
16740,a
16741,a
16742,cat
16743,in
16744,in
16745,is
16746,this
16747,big
16748,car
16749,car
16750,car
16751,car
16752,big
16753,big
16754,big
16755,sees
16756,is
16757,is
16758,is
16759,is
16760,is
16761,the
16762,the
16763,.
16764,.
16765,.
16766,.
16767,the
16768,this
16769,big
16770,big
16771,big
16772,dog
16773,big
16774,big
16775,big
16776,big
16777,.
16778,.
16779,.
16780,.
16781,.
16782,big
16783,big
16784,sees
16785,cat
16786,big
16787,big
16788,big
16789,.
16790,.
16791,this
16792,.
16793,in
16794,in
16795,big
16796,big
16797,big
16798,big
16799,big
16800,.
16801,.
16802,.
16803,.
16804,this
16805,big
16806,this
16807,this
16808,the
16809,car
16810,big
16811,big
16812,big
16813,this
16814,is
16815,in
16816,a
16817,a
16818,a
16819,park
16820,big
16821,big
16822,this
16823,this
16824,big
16825,big
16826,the
16827,the
16828,the
16829,the
16830,.
16831,big
16832,dog
16833,.
16834,.
16835,.
16836,.
16837,.
16838,.
16839,the
16840,this
16841,this
16842,big
16843,.
16844,.
16845,.
16846,small
16847,small
16848,small
16849,chases
16850,chases
16851,small
16852,small
16853,big
16854,big
16855,park
16856,dog
16857,the
16858,house
16859,.
16860,.
16861,house
16862,house
16863,big
16864,big
16865,big
16866,the
16867,is
16868,car
16869,.
16870,.
16871,bird
16872,.
16873,.
16874,this
16875,is
16876,in
16877,big
16878,this
16879,big
16880,big
16881,big
16882,car
16883,.
16884,.
16885,.
16886,.
16887,.
16888,.
16889,.
16890,.
16891,the
16892,big
16893,big
16894,big
16895,big
16896,is
16897,this
16898,big
16899,big
16900,big
16901,.
16902,.
16903,.
16904,this
16905,this
16906,a
16907,small
16908,small
16909,this
16910,car
16911,big
16912,a
16913,is
16914,big
16915,big
16916,big
16917,.
16918,.
16919,.
16920,.
16921,.
16922,.
16923,big
16924,big
16925,big
16926,big
16927,big
16928,big
16929,big
16930,the
16931,the
16932,a
16933,the
16934,the
16935,sees
16936,sees
16937,big
16938,big
16939,bird
16940,bird
16941,big
16942,big
16943,car
16944,big
16945,the
16946,park
16947,big
16948,small
16949,small
16950,small
16951,the
16952,the
16953,.
16954,the
16955,the
16956,the
16957,the
16958,a
16959,.
16960,.
16961,.
16962,.
16963,car
16964,this
16965,car
16966,.
16967,.
16968,is
16969,is
16970,a
16971,big
16972,big
16973,is
16974,is
16975,this
16976,this
16977,this
16978,big
16979,big
16980,big
16981,.
16982,big
16983,big
16984,big
16985,small
16986,house
16987,house
16988,house
16989,is
16990,a
16991,a
16992,the
16993,big
16994,big
16995,big
16996,big
16997,big
16998,.
16999,.
17000,small
17001,small
17002,.
17003,.
17004,the
17005,the
17006,the
17007,a
17008,a
17009,a
17010,house
17011,house
17012,.
17013,.
17014,cat
17015,a
17016,a
17017,a
17018,.
17019,.
17020,.
17021,big
17022,big
17023,the
17024,the
17025,this
17026,this
17027,this
17028,this
17029,this
17030,in
17031,this
17032,this
17033,this
17034,the
17035,big
17036,.
17037,.
17038,.
17039,bird
17040,.
17041,.
17042,small
17043,a
17044,the
17045,big
17046,big
17047,park
17048,the
17049,the
17050,is
17051,is
17052,is
17053,is
17054,.
17055,this
17056,the
17057,big
17058,big
17059,.
17060,big
17061,small
17062,small
17063,a
17064,chases
17065,big
17066,car
17067,car
17068,big
17069,big
17070,the
17071,the
17072,the
17073,the
17074,big
17075,.
17076,house
17077,car
17078,car
17079,car
17080,big
17081,small
17082,small
17083,a
17084,a
17085,a
17086,a
17087,in
17088,a
17089,house
17090,a
17091,a
17092,a
17093,a
17094,.
17095,.
17096,.
17097,a
17098,a
17099,a
17100,a
17101,house
17102,big
17103,big
17104,big
17105,bird
17106,bird
17107,bird
17108,big
17109,big
17110,car
17111,big
17112,.
17113,.
17114,big
17115,big
17116,this
17117,this
17118,.
17119,big
17120,bird
17121,bird
17122,car
17123,big
17124,big
17125,in
17126,this
17127,big
17128,big
17129,car
17130,big
17131,big
17132,big
17133,house
17134,.
17135,.
17136,.
17137,big
17138,big
17139,big
17140,house
17141,house
17142,house
17143,park
17144,dog
17145,big
17146,big
17147,house
17148,cat
17149,cat
17150,small
17151,small
17152,cat
17153,is
17154,.
17155,this
17156,this
17157,car
17158,big
17159,big
17160,big
17161,in
17162,big
17163,the
17164,the
17165,the
17166,chases
17167,chases
17168,car
17169,car
17170,is
17171,is
17172,big
17173,big
17174,big
17175,this
17176,big
17177,big
17178,house
17179,dog
17180,is
17181,this
17182,this
17183,car
17184,house
17185,house
17186,cat
17187,cat
17188,.
17189,.
17190,.
17191,the
17192,the
17193,the
17194,is
17195,big
17196,big
17197,big
17198,big
17199,big
17200,big
17201,big
17202,big
17203,.
17204,park
17205,park
17206,.
17207,a
17208,a
17209,a
17210,a
17211,a
17212,.
17213,house
17214,is
17215,big
17216,big
17217,the
17218,the
17219,small
17220,small
17221,small
17222,.
17223,house
17224,house
17225,small
17226,small
17227,small
17228,small
17229,big
17230,big
17231,is
17232,is
17233,this
17234,this
17235,this
17236,this
17237,is
17238,house
17239,house
17240,park
17241,car
17242,car
17243,this
17244,.
17245,.
17246,big
17247,this
17248,big
17249,cat
17250,cat
17251,cat
17252,a
17253,.
17254,.
17255,.
17256,.
17257,.
17258,big
17259,big
17260,big
17261,chases
17262,.
17263,bird
17264,bird
17265,.
17266,car
17267,.
17268,.
17269,a
17270,a
17271,car
17272,big
17273,big
17274,big
17275,car
17276,car
17277,big
17278,.
17279,.
17280,.
17281,park
17282,park
17283,big
17284,the
17285,the
17286,car
17287,small
17288,a
17289,in
17290,in
17291,in
17292,in
17293,house
17294,house
17295,.
17296,big
17297,big
17298,big
17299,a
17300,a
17301,dog
17302,dog
17303,big
17304,.
17305,the
17306,the
17307,.
17308,dog
17309,park
17310,park
17311,the
17312,big
17313,park
17314,the
17315,chases
17316,.
17317,a
17318,a
17319,is
17320,is
17321,a
17322,.
17323,small
17324,house
17325,small
17326,cat
17327,a
17328,a
17329,.
17330,cat
17331,cat
17332,a
17333,a
17334,a
17335,is
17336,is
17337,small
17338,small
17339,house
17340,big
17341,.
17342,.
17343,.
17344,.
17345,.
17346,.
17347,car
17348,car
17349,in
17350,.
17351,.
17352,.
17353,this
17354,this
17355,this
17356,.
17357,.
17358,small
17359,small
17360,small
17361,a
17362,.
17363,small
17364,small
17365,.
17366,.
17367,house
17368,a
17369,cat
17370,cat
17371,dog
17372,the
17373,the
17374,big
17375,the
17376,the
17377,the
17378,is
17379,.
17380,.
17381,.
17382,a
17383,a
17384,a
17385,is
17386,small
17387,small
17388,small
17389,small
17390,a
17391,a
17392,.
17393,.
17394,in
17395,in
17396,big
17397,the
17398,.
17399,.
17400,big
17401,car
17402,big
17403,big
17404,big
17405,big
17406,big
17407,.
17408,car
17409,car
17410,big
17411,dog
17412,.
17413,.
17414,.
17415,.
17416,the
17417,the
17418,the
17419,this
17420,big
17421,big
17422,.
17423,big
17424,big
17425,big
17426,small
17427,small
17428,the
17429,the
17430,small
17431,.
17432,.
17433,.
17434,.
17435,big
17436,big
17437,.
17438,house
17439,house
17440,bird
17441,bird
17442,cat
17443,cat
17444,cat
17445,dog
17446,big
17447,big
17448,big
17449,dog
17450,dog
17451,is
17452,is
17453,is
17454,big
17455,.
17456,.
17457,small
17458,small
17459,small
17460,is
17461,is
17462,house
17463,house
17464,house
17465,house
17466,a
17467,small
17468,small
17469,big
17470,big
17471,.
17472,.
17473,the
17474,the
17475,the
17476,.
17477,.
17478,.
17479,small
17480,a
17481,small
17482,small
17483,small
17484,small
17485,a
17486,a
17487,a
17488,the
17489,big
17490,.
17491,.
17492,car
17493,car
17494,car
17495,this
17496,car
17497,is
17498,is
17499,big
17500,the
17501,the
17502,the
17503,big
17504,the
17505,dog
17506,.
17507,.
17508,the
17509,a
17510,small
17511,car
17512,big
17513,this
17514,.
17515,this
17516,this
17517,this
17518,car
17519,dog
17520,dog
17521,a
17522,cat
17523,cat
17524,cat
17525,a
17526,a
17527,a
17528,a
17529,small
17530,small
17531,a
17532,the
17533,big
17534,big
17535,small
17536,a
17537,a
17538,a
17539,small
17540,.
17541,a
17542,a
17543,a
17544,big
17545,park
17546,the
17547,the
17548,big
17549,big
17550,chases
17551,chases
17552,big
17553,big
17554,big
17555,is
17556,small
17557,small
17558,small
17559,big
17560,big
17561,this
17562,cat
17563,house
17564,house
17565,small
17566,small
17567,small
17568,small
17569,a
17570,a
17571,a
17572,is
17573,a
17574,a
17575,small
17576,small
17577,small
17578,a
17579,small
17580,small
17581,this
17582,.
17583,.
17584,.
17585,is
17586,is
17587,.
17588,.
17589,.
17590,big
17591,bird
17592,big
17593,big
17594,the
17595,dog
17596,dog
17597,this
17598,this
17599,a
17600,small
17601,chases
17602,a
17603,a
17604,is
17605,is
17606,a
17607,a
17608,the
17609,the
17610,dog
17611,dog
17612,.
17613,.
17614,.
17615,a
17616,a
17617,small
17618,small
17619,a
17620,a
17621,big
17622,big
17623,car
17624,car
17625,in
17626,big
17627,in
17628,in
17629,.
17630,.
17631,small
17632,small
17633,small
17634,small
17635,a
17636,small
17637,a
17638,a
17639,big
17640,park
17641,big
17642,.
17643,the
17644,the
17645,the
17646,house
17647,house
17648,house
17649,small
17650,big
17651,.
17652,.
17653,small
17654,this
17655,this
17656,this
17657,bird
17658,bird
17659,bird
17660,big
17661,big
17662,big
17663,big
17664,this
17665,big
17666,big
17667,dog
17668,dog
17669,dog
17670,dog
17671,a
17672,a
17673,.
17674,in
17675,a
17676,a
17677,a
17678,a
17679,cat
17680,in
17681,in
17682,.
17683,.
17684,.
17685,.
17686,.
17687,a
17688,this
17689,big
17690,big
17691,.
17692,the
17693,the
17694,the
17695,big
17696,.
17697,.
17698,.
17699,the
17700,the
17701,the
17702,big
17703,this
17704,big
17705,big
17706,big
17707,big
17708,big
17709,this
17710,is
17711,house
17712,cat
17713,a
17714,a
17715,house
17716,a
17717,a
17718,small
17719,.
17720,.
17721,the
17722,.
17723,.
17724,dog
17725,dog
17726,big
17727,cat
17728,a
17729,.
17730,a
17731,a
17732,in
17733,.
17734,small
17735,small
17736,small
17737,the
17738,this
17739,this
17740,dog
17741,dog
17742,is
17743,in
17744,.
17745,big
17746,big
17747,small
17748,.
17749,is
17750,is
17751,big
17752,big
17753,this
17754,big
17755,car
17756,car
17757,this
17758,this
17759,a
17760,a
17761,.
17762,.
17763,.
17764,the
17765,dog
17766,dog
17767,chases
17768,big
17769,.
17770,.
17771,.
17772,big
17773,dog
17774,dog
17775,dog
17776,big
17777,chases
17778,.
17779,house
17780,chases
17781,house
17782,house
17783,house
17784,house
17785,cat
17786,the
17787,big
17788,.
17789,.
17790,big
17791,.
17792,.
17793,in
17794,chases
17795,in
17796,.
17797,.
17798,a
17799,a
17800,this
17801,car
17802,is
17803,car
17804,.
17805,big
17806,.
17807,.
17808,this
17809,this
17810,in
17811,car
17812,a
17813,a
17814,small
17815,small
17816,small
17817,house
17818,.
17819,.
17820,.
17821,a
17822,a
17823,.
17824,the
17825,is
17826,is
17827,this
17828,.
17829,is
17830,is
17831,is
17832,is
17833,a
17834,a
17835,a
17836,big
17837,big
17838,park
17839,house
17840,house
17841,small
17842,small
17843,big
17844,big
17845,dog
17846,big
17847,the
17848,dog
17849,in
17850,big
17851,the
17852,dog
17853,park
17854,big
17855,big
17856,big
17857,bird
17858,.
17859,big
17860,big
17861,this
17862,this
17863,the
17864,this
17865,big
17866,big
17867,.
17868,big
17869,is
17870,is
17871,is
17872,the
17873,this
17874,is
17875,bird
17876,bird
17877,big
17878,big
17879,is
17880,is
17881,big
17882,park
17883,dog
17884,.
17885,.
17886,the
17887,this
17888,this
17889,this
17890,this
17891,this
17892,this
17893,is
17894,is
17895,.
17896,.
17897,.
17898,.
17899,car
17900,car
17901,car
17902,.
17903,.
17904,small
17905,small
17906,small
17907,small
17908,small
17909,a
17910,a
17911,.
17912,small
17913,small
17914,.
17915,.
17916,house
17917,a
17918,small
17919,house
17920,house
17921,a
17922,.
17923,a
17924,in
17925,the
17926,the
17927,in
17928,big
17929,big
17930,park
17931,big
17932,big
17933,big
17934,big
17935,.
17936,the
17937,in
17938,big
17939,big
17940,.
17941,big
17942,big
17943,the
17944,the
17945,big
17946,.
17947,.
17948,.
17949,.
17950,this
17951,this
17952,this
17953,this
17954,big
17955,big
17956,this
17957,this
17958,car
17959,this
17960,this
17961,.
17962,.
17963,big
17964,big
17965,is
17966,is
17967,is
17968,is
17969,big
17970,this
17971,this
17972,car
17973,this
17974,bird
17975,car
17976,car
17977,.
17978,the
17979,small
17980,a
17981,is
17982,is
17983,is
17984,dog
17985,dog
17986,big
17987,big
17988,this
17989,this
17990,big
17991,this
17992,this
17993,this
17994,this
17995,big
17996,bird
17997,.
17998,.
17999,.
18000,.
18001,is
18002,small
18003,small
18004,big
18005,big
18006,house
18007,house
18008,.
18009,a
18010,dog
18011,.
18012,.
18013,.
18014,big
18015,in
18016,big
18017,bird
18018,bird
18019,car
18020,car
18021,car
18022,is
18023,this
18024,is
18025,chases
18026,a
18027,a
18028,is
18029,big
18030,bird
18031,big
18032,a
18033,.
18034,.
18035,big
18036,the
18037,big
18038,big
18039,this
18040,big
18041,car
18042,.
18043,.
18044,big
18045,big
18046,big
18047,this
18048,.
18049,.
18050,.
18051,big
18052,this
18053,.
18054,.
18055,big
18056,this
18057,car
18058,car
18059,big
18060,small
18061,small
18062,a
18063,a
18064,a
18065,this
18066,big
18067,.
18068,.
18069,.
18070,.
18071,big
18072,the
18073,the
18074,dog
18075,car
18076,car
18077,dog
18078,the
18079,big
18080,.
18081,.
18082,.
18083,.
18084,in
18085,big
18086,this
18087,this
18088,big
18089,big
18090,this
18091,this
18092,this
18093,this
18094,this
18095,this
18096,this
18097,this
18098,this
18099,big
18100,this
18101,this
18102,this
18103,car
18104,big
18105,a
18106,dog
18107,the
18108,this
18109,this
18110,this
18111,.
18112,.
18113,cat
18114,cat
18115,dog
18116,the
18117,the
18118,big
18119,big
18120,this
18121,this
18122,sees
18123,.
18124,a
18125,a
18126,is
18127,a
18128,a
18129,small
18130,small
18131,small
18132,a
18133,.
18134,this
18135,big
18136,big
18137,this
18138,big
18139,big
18140,.
18141,a
18142,small
18143,house
18144,a
18145,small
18146,big
18147,big
18148,big
18149,big
18150,big
18151,.
18152,this
18153,this
18154,in
18155,this
18156,this
18157,this
18158,.
18159,a
18160,cat
18161,chases
18162,in
18163,.
18164,.
18165,.
18166,.
18167,.
18168,.
18169,big
18170,big
18171,big
18172,big
18173,is
18174,is
18175,the
18176,this
18177,car
18178,sees
18179,this
18180,this
18181,.
18182,.
18183,is
18184,the
18185,the
18186,dog
18187,the
18188,park
18189,the
18190,big
18191,big
18192,big
18193,is
18194,is
18195,.
18196,chases
18197,in
18198,big
18199,a
18200,house
18201,cat
18202,chases
18203,chases
18204,small
18205,a
18206,a
18207,.
18208,.
18209,.
18210,is
18211,the
18212,big
18213,this
18214,big
18215,big
18216,this
18217,in
18218,.
18219,.
18220,.
18221,a
18222,a
18223,house
18224,house
18225,a
18226,a
18227,a
18228,small
18229,this
18230,this
18231,a
18232,in
18233,in
18234,this
18235,this
18236,this
18237,this
18238,car
18239,car
18240,is
18241,is
18242,is
18243,this
18244,.
18245,big
18246,big
18247,this
18248,this
18249,.
18250,.
18251,.
18252,the
18253,the
18254,the
18255,dog
18256,the
18257,.
18258,.
18259,.
18260,small
18261,small
18262,small
18263,small
18264,small
18265,big
18266,big
18267,.
18268,.
18269,a
18270,.
18271,.
18272,small
18273,big
18274,big
18275,dog
18276,the
18277,the
18278,a
18279,car
18280,bird
18281,.
18282,.
18283,house
18284,is
18285,the
18286,is
18287,is
18288,the
18289,the
18290,the
18291,park
18292,.
18293,.
18294,big
18295,car
18296,this
18297,this
18298,this
18299,.
18300,is
18301,is
18302,is
18303,is
18304,this
18305,this
18306,this
18307,this
18308,this
18309,the
18310,the
18311,.
18312,.
18313,.
18314,this
18315,big
18316,.
18317,.
18318,this
18319,this
18320,big
18321,.
18322,car
18323,car
18324,big
18325,this
18326,this
18327,this
18328,is
18329,.
18330,.
18331,dog
18332,big
18333,.
18334,.
18335,.
18336,the
18337,the
18338,.
18339,.
18340,the
18341,the
18342,the
18343,big
18344,big
18345,.
18346,big
18347,big
18348,park
18349,park
18350,.
18351,.
18352,.
18353,.
18354,.
18355,.
18356,in
18357,small
18358,small
18359,big
18360,.
18361,the
18362,a
18363,a
18364,a
18365,a
18366,.
18367,big
18368,big
18369,big
18370,.
18371,the
18372,in
18373,big
18374,big
18375,this
18376,this
18377,this
18378,this
18379,big
18380,bird
18381,big
18382,big
18383,.
18384,.
18385,big
18386,car
18387,car
18388,.
18389,.
18390,small
18391,small
18392,is
18393,the
18394,the
18395,.
18396,.
18397,this
18398,this
18399,.
18400,big
18401,.
18402,.
18403,.
18404,big
18405,big
18406,big
18407,house
18408,small
18409,is
18410,is
18411,the
18412,.
18413,big
18414,chases
18415,.
18416,big
18417,small
18418,small
18419,house
18420,a
18421,a
18422,big
18423,big
18424,car
18425,big
18426,big
18427,big
18428,big
18429,big
18430,big
18431,big
18432,chases
18433,chases
18434,.
18435,chases
18436,big
18437,this
18438,.
18439,car
18440,this
18441,this
18442,big
18443,car
18444,bird
18445,big
18446,is
18447,big
18448,big
18449,big
18450,car
18451,dog
18452,the
18453,.
18454,big
18455,car
18456,car
18457,this
18458,this
18459,this
18460,car
18461,this
18462,sees
18463,a
18464,small
18465,small
18466,the
18467,the
18468,big
18469,the
18470,the
18471,the
18472,this
18473,this
18474,.
18475,.
18476,dog
18477,park
18478,park
18479,park
18480,big
18481,this
18482,this
18483,is
18484,is
18485,is
18486,big
18487,.
18488,.
18489,.
18490,.
18491,big
18492,big
18493,big
18494,big
18495,bird
18496,big
18497,big
18498,this
18499,bird
18500,.
18501,.
18502,this
18503,.
18504,chases
18505,a
18506,a
18507,a
18508,a
18509,the
18510,the
18511,the
18512,the
18513,the
18514,a
18515,is
18516,is
18517,car
18518,in
18519,big
18520,big
18521,big
18522,big
18523,big
18524,big
18525,.
18526,big
18527,.
18528,big
18529,big
18530,big
18531,.
18532,.
18533,small
18534,house
18535,a
18536,.
18537,.
18538,small
18539,house
18540,house
18541,the
18542,a
18543,small
18544,small
18545,a
18546,a
18547,big
18548,this
18549,this
18550,this
18551,big
18552,.
18553,.
18554,the
18555,the
18556,in
18557,big
18558,the
18559,the
18560,big
18561,the
18562,.
18563,big
18564,big
18565,.
18566,.
18567,.
18568,a
18569,.
18570,small
18571,is
18572,a
18573,small
18574,small
18575,small
18576,dog
18577,dog
18578,dog
18579,big
18580,.
18581,big
18582,car
18583,a
18584,house
18585,a
18586,a
18587,a
18588,the
18589,the
18590,the
18591,big
18592,big
18593,small
18594,small
18595,.
18596,cat
18597,is
18598,dog
18599,dog
18600,the
18601,a
18602,small
18603,house
18604,house
18605,a
18606,cat
18607,cat
18608,cat
18609,big
18610,big
18611,big
18612,big
18613,big
18614,small
18615,small
18616,small
18617,.
18618,.
18619,.
18620,.
18621,a
18622,a
18623,small
18624,.
18625,small
18626,small
18627,house
18628,is
18629,a
18630,a
18631,a
18632,big
18633,bird
18634,big
18635,big
18636,big
18637,big
18638,big
18639,this
18640,this
18641,big
18642,big
18643,car
18644,this
18645,this
18646,this
18647,this
18648,this
18649,car
18650,car
18651,car
18652,car
18653,car
18654,big
18655,big
18656,big
18657,this
18658,this
18659,this
18660,big
18661,big
18662,big
18663,this
18664,big
18665,bird
18666,.
18667,.
18668,the
18669,big
18670,big
18671,big
18672,big
18673,this
18674,.
18675,.
18676,this
18677,this
18678,.
18679,.
18680,park
18681,the
18682,big
18683,big
18684,small
18685,small
18686,.
18687,house
18688,house
18689,the
18690,the
18691,.
18692,.
18693,this
18694,this
18695,car
18696,this
18697,this
18698,this
18699,this
18700,is
18701,big
18702,the
18703,the
18704,car
18705,car
18706,.
18707,is
18708,is
18709,.
18710,.
18711,.
18712,sees
18713,in
18714,big
18715,big
18716,car
18717,car
18718,big
18719,this
18720,car
18721,this
18722,car
18723,big
18724,is
18725,is
18726,is
18727,big
18728,this
18729,big
18730,big
18731,big
18732,.
18733,.
18734,.
18735,.
18736,big
18737,big
18738,the
18739,small
18740,house
18741,house
18742,house
18743,small
18744,small
18745,big
18746,.
18747,.
18748,.
18749,car
18750,this
18751,the
18752,the
18753,the
18754,this
18755,this
18756,car
18757,big
18758,a
18759,a
18760,a
18761,big
18762,.
18763,.
18764,the
18765,the
18766,big
18767,big
18768,a
18769,.
18770,.
18771,big
18772,big
18773,big
18774,big
18775,the
18776,a
18777,.
18778,.
18779,small
18780,a
18781,a
18782,the
18783,big
18784,big
18785,big
18786,big
18787,big
18788,a
18789,a
18790,dog
18791,big
18792,this
18793,.
18794,.
18795,small
18796,a
18797,a
18798,bird
18799,this
18800,this
18801,.
18802,.
18803,.
18804,house
18805,is
18806,house
18807,house
18808,cat
18809,small
18810,.
18811,.
18812,.
18813,house
18814,the
18815,big
18816,dog
18817,dog
18818,.
18819,.
18820,.
18821,.
18822,.
18823,big
18824,big
18825,big
18826,big
18827,.
18828,house
18829,small
18830,big
18831,big
18832,big
18833,big
18834,the
18835,the
18836,car
18837,big
18838,big
18839,big
18840,a
18841,a
18842,house
18843,.
18844,.
18845,a
18846,in
18847,small
18848,.
18849,.
18850,small
18851,small
18852,big
18853,big
18854,.
18855,.
18856,.
18857,car
18858,big
18859,big
18860,is
18861,is
18862,a
18863,a
18864,a
18865,a
18866,a
18867,house
18868,.
18869,.
18870,.
18871,a
18872,a
18873,house
18874,house
18875,house
18876,the
18877,big
18878,.
18879,small
18880,small
18881,.
18882,is
18883,is
18884,cat
18885,cat
18886,cat
18887,.
18888,.
18889,the
18890,the
18891,big
18892,big
18893,this
18894,this
18895,car
18896,car
18897,in
18898,this
18899,this
18900,big
18901,big
18902,big
18903,park
18904,this
18905,this
18906,this
18907,this
18908,.
18909,the
18910,the
18911,cat
18912,small
18913,small
18914,big
18915,the
18916,this
18917,big
18918,this
18919,big
18920,big
18921,big
18922,big
18923,.
18924,park
18925,dog
18926,.
18927,.
18928,big
18929,big
18930,sees
18931,is
18932,dog
18933,the
18934,the
18935,is
18936,big
18937,.
18938,.
18939,.
18940,.
18941,car
18942,car
18943,big
18944,.
18945,.
18946,.
18947,car
18948,car
18949,big
18950,big
18951,big
18952,big
18953,big
18954,big
18955,small
18956,.
18957,small
18958,house
18959,house
18960,house
18961,house
18962,bird
18963,.
18964,a
18965,a
18966,cat
18967,big
18968,the
18969,a
18970,a
18971,big
18972,big
18973,big
18974,small
18975,small
18976,house
18977,cat
18978,cat
18979,small
18980,small
18981,the
18982,big
18983,the
18984,this
18985,this
18986,this
18987,the
18988,the
18989,this
18990,this
18991,big
18992,big
18993,the
18994,the
18995,a
18996,a
18997,a
18998,the
18999,big
19000,.
19001,small
19002,small
19003,small
19004,a
19005,house
19006,cat
19007,small
19008,in
19009,.
19010,.
19011,small
19012,small
19013,small
19014,small
19015,small
19016,big
19017,a
19018,a
19019,small
19020,house
19021,in
19022,in
19023,is
19024,is
19025,a
19026,a
19027,big
19028,the
19029,the
19030,the
19031,big
19032,big
19033,big
19034,the
19035,the
19036,the
19037,this
19038,this
19039,this
19040,the
19041,the
19042,the
19043,the
19044,the
19045,is
19046,is
19047,is
19048,.
19049,.
19050,.
19051,big
19052,big
19053,big
19054,big
19055,big
19056,car
19057,big
19058,sees
19059,this
19060,car
19061,car
19062,car
19063,car
19064,big
19065,big
19066,big
19067,big
19068,this
19069,big
19070,is
19071,is
19072,house
19073,cat
19074,cat
19075,big
19076,.
19077,.
19078,big
19079,big
19080,the
19081,big
19082,park
19083,the
19084,the
19085,is
19086,car
19087,car
19088,house
19089,house
19090,in
19091,in
19092,is
19093,the
19094,the
19095,the
19096,big
19097,big
19098,the
19099,is
19100,big
19101,big
19102,big
19103,big
19104,big
19105,this
19106,house
19107,house
19108,house
